Orchard,Date,NECB_increment_gC_m2,Increment_type,Cumulative_NECB_gC_m2
LD,2025-02-04,1.1550023353010401,Daily NEE,-107.57402424926084
LD,2025-02-05,0.9413842768281421,Daily NEE,-106.6326399724327
LD,2025-02-06,1.09510309885195,Daily NEE,-105.53753687358075
LD,2025-02-07,1.48138858647366,Daily NEE,-104.05614828710709
LD,2025-02-08,0.76818733872479,Daily NEE,-103.2879609483823
LD,2025-02-09,0.7083682099823938,Daily NEE,-102.57959273839991
LD,2025-02-10,0.7934824497122546,Daily NEE,-101.78611028868765
LD,2025-02-11,0.537451550155101,Daily NEE,-101.24865873853255
LD,2025-02-12,0.6612899982859608,Daily NEE,-100.58736874024659
LD,2025-02-13,0.37298177419836803,Daily NEE,-100.21438696604822
LD,2025-02-14,0.777176221061801,Daily NEE,-99.43721074498642
LD,2025-02-15,0.49925845715384004,Daily NEE,-98.93795228783257
LD,2025-02-16,0.6642469147534529,Daily NEE,-98.27370537307912
LD,2025-02-17,0.5454376697192729,Daily NEE,-97.72826770335985
LD,2025-02-18,1.3980951303234301,Daily NEE,-96.33017257303642
LD,2025-02-19,0.587394173988771,Daily NEE,-95.74277839904765
LD,2025-02-20,0.5340821945501449,Daily NEE,-95.2086962044975
LD,2025-02-21,0.695241578331509,Daily NEE,-94.513454626166
LD,2025-02-22,1.29478808611337,Daily NEE,-93.21866654005262
LD,2025-02-23,1.60093332018852,Daily NEE,-91.6177332198641
LD,2025-02-24,1.7494058646222101,Daily NEE,-89.8683273552419
LD,2025-02-25,1.0812800433376,Daily NEE,-88.7870473119043
LD,2025-02-26,2.813777541626331,Daily NEE,-85.97326977027797
LD,2025-02-27,1.14413499563359,Daily NEE,-84.82913477464437
LD,2025-02-28,1.2858467938503697,Daily NEE,-83.543287980794
LD,2025-03-01,0.570570573979107,Daily NEE,-82.9727174068149
LD,2025-03-02,0.285247187964336,Daily NEE,-82.68747021885056
LD,2025-03-03,0.11526526720805302,Daily NEE,-82.5722049516425
LD,2025-03-04,1.2843297728644196,Daily NEE,-81.28787517877808
LD,2025-03-05,2.75779001367878,Daily NEE,-78.5300851650993
LD,2025-03-06,1.80245201540976,Daily NEE,-76.72763314968954
LD,2025-03-07,0.9958068702169169,Daily NEE,-75.73182627947263
LD,2025-03-08,0.75489220083141,Daily NEE,-74.97693407864122
LD,2025-03-09,1.25652466978121,Daily NEE,-73.72040940886001
LD,2025-03-10,1.4659080898769699,Daily NEE,-72.25450131898303
LD,2025-03-11,1.19749947253851,Daily NEE,-71.05700184644452
LD,2025-03-12,0.541396724381414,Daily NEE,-70.5156051220631
LD,2025-03-13,0.30940828412883303,Daily NEE,-70.20619683793427
LD,2025-03-14,0.924837097272693,Daily NEE,-69.28135974066159
LD,2025-03-15,2.49118551128335,Daily NEE,-66.79017422937824
LD,2025-03-16,3.1194529733409495,Daily NEE,-63.67072125603729
LD,2025-03-17,0.7828571643877008,Daily NEE,-62.88786409164959
LD,2025-03-18,0.9453349434990861,Daily NEE,-61.942529148150506
LD,2025-03-19,1.87707045649339,Daily NEE,-60.06545869165711
LD,2025-03-20,1.5026442246741198,Daily NEE,-58.56281446698299
LD,2025-03-21,0.942155497806237,Daily NEE,-57.62065896917675
LD,2025-03-22,-0.0691267526723765,Daily NEE,-57.68978572184913
LD,2025-03-23,-0.5195523371966488,Daily NEE,-58.20933805904578
LD,2025-03-24,0.32245675150921105,Daily NEE,-57.88688130753657
LD,2025-03-25,1.3641550613844102,Daily NEE,-56.52272624615216
LD,2025-03-26,1.6116655927026298,Daily NEE,-54.91106065344953
LD,2025-03-27,1.64039418663257,Daily NEE,-53.27066646681696
LD,2025-03-28,4.552459557043439,Daily NEE,-48.71820690977352
LD,2025-03-29,4.672104226667998,Daily NEE,-44.046102683105524
LD,2025-03-30,5.06707900119014,Daily NEE,-38.979023681915386
LD,2025-03-31,0.44033476148188205,Daily NEE,-38.5386889204335
LD,2025-04-01,-0.491577629721701,Daily NEE,-39.030266550155204
LD,2025-04-02,0.42293043477365405,Daily NEE,-38.60733611538155
LD,2025-04-03,1.6908723224100002,Daily NEE,-36.91646379297155
LD,2025-04-04,-0.27540233165320005,Daily NEE,-37.191866124624745
LD,2025-04-05,-0.0469308325988262,Daily NEE,-37.23879695722357
LD,2025-04-06,-0.8397375089866639,Daily NEE,-38.078534466210236
LD,2025-04-07,0.165889344719582,Daily NEE,-37.912645121490655
LD,2025-04-08,-0.6151025886719158,Daily NEE,-38.52774771016257
LD,2025-04-09,-0.924973203075628,Daily NEE,-39.4527209132382
LD,2025-04-10,-0.00533091940361542,Daily NEE,-39.45805183264182
LD,2025-04-11,-1.5507969625993598,Daily NEE,-41.00884879524118
LD,2025-04-12,-1.2245831296113003,Daily NEE,-42.23343192485248
LD,2025-04-13,0.723420605638845,Daily NEE,-41.51001131921364
LD,2025-04-14,-2.5731056304756796,Daily NEE,-44.08311694968932
LD,2025-04-15,-0.038099497551428,Daily NEE,-44.12121644724075
LD,2025-04-16,-1.2655996121871294,Daily NEE,-45.38681605942788
LD,2025-04-17,-0.8575425274161941,Daily NEE,-46.24435858684407
LD,2025-04-18,0.4860157853918791,Daily NEE,-45.758342801452194
LD,2025-04-19,-1.26489294574388,Daily NEE,-47.023235747196075
LD,2025-04-20,-2.4357045812558598,Daily NEE,-49.45894032845194
LD,2025-04-21,-0.0220696980128617,Daily NEE,-49.4810100264648
LD,2025-04-22,-1.33253673225672,Daily NEE,-50.81354675872152
LD,2025-04-23,-1.9454332856910397,Daily NEE,-52.75898004441256
LD,2025-04-24,-1.7985088821221298,Daily NEE,-54.55748892653469
LD,2025-04-25,-3.40949183704404,Daily NEE,-57.966980763578725
LD,2025-04-26,-3.6570319380953706,Daily NEE,-61.6240127016741
LD,2025-04-27,-3.39412702447994,Daily NEE,-65.01813972615403
LD,2025-04-28,-2.6295860069341503,Daily NEE,-67.64772573308818
LD,2025-04-29,-2.9145117792888,Daily NEE,-70.56223751237698
LD,2025-04-30,-3.18887547802784,Daily NEE,-73.75111299040482
LD,2025-05-01,5.395647489292551,Daily NEE,-68.35546550111226
LD,2025-05-02,-4.02902936180954,Daily NEE,-72.3844948629218
LD,2025-05-03,-2.4159127805566,Daily NEE,-74.8004076434784
LD,2025-05-04,-2.992402590328209,Daily NEE,-77.7928102338066
LD,2025-05-05,-2.3433474126563505,Daily NEE,-80.13615764646296
LD,2025-05-06,-0.03525095353121469,Daily NEE,-80.17140859999418
LD,2025-05-07,-4.7482204629907105,Daily NEE,-84.9196290629849
LD,2025-05-08,-4.514631564602979,Daily NEE,-89.43426062758788
LD,2025-05-09,-4.229050095733781,Daily NEE,-93.66331072332166
LD,2025-05-10,-5.7598779319892,Daily NEE,-99.42318865531085
LD,2025-05-11,-4.385614642269899,Daily NEE,-103.80880329758075
LD,2025-05-12,-2.44946466057163,Daily NEE,-106.25826795815239
LD,2025-05-13,-1.0980197798105102,Daily NEE,-107.3562877379629
LD,2025-05-14,-2.1939464966478797,Daily NEE,-109.55023423461078
LD,2025-05-15,-0.8049462892215921,Daily NEE,-110.35518052383237
LD,2025-05-16,-3.11689939760177,Daily NEE,-113.47207992143414
LD,2025-05-17,0.962860673456415,Daily NEE,-112.50921924797773
LD,2025-05-18,-6.40216383714864,Daily NEE,-118.91138308512636
LD,2025-05-19,-4.62390369772532,Daily NEE,-123.53528678285168
LD,2025-05-20,3.3684469268586894,Daily NEE,-120.16683985599299
LD,2025-05-21,5.4238180590640095,Daily NEE,-114.74302179692899
LD,2025-05-22,-6.6908908825419,Daily NEE,-121.43391267947088
LD,2025-05-23,-5.8351915563197085,Daily NEE,-127.26910423579059
LD,2025-05-24,-5.53582417913424,Daily NEE,-132.80492841492483
LD,2025-05-25,-6.82832957327716,Daily NEE,-139.633257988202
LD,2025-05-26,-5.27568742863755,Daily NEE,-144.90894541683954
LD,2025-05-27,-3.63171147513013,Daily NEE,-148.54065689196966
LD,2025-05-28,2.030521240917411,Daily NEE,-146.51013565105225
LD,2025-05-29,-3.287522370446531,Daily NEE,-149.7976580214988
LD,2025-05-30,-1.15478986798419,Daily NEE,-150.95244788948298
LD,2025-05-31,-7.65066585183326,Daily NEE,-158.60311374131624
LD,2025-06-01,-8.849982261315601,Daily NEE,-167.45309600263184
LD,2025-06-02,-6.652097052912,Daily NEE,-174.10519305554385
LD,2025-06-03,-3.9896706927617998,Daily NEE,-178.09486374830564
LD,2025-06-04,0.385374558232394,Daily NEE,-177.70948919007324
LD,2025-06-05,-5.6248773238915595,Daily NEE,-183.3343665139648
LD,2025-06-06,-5.40963825095745,Daily NEE,-188.74400476492224
LD,2025-06-07,-6.20145174184901,Daily NEE,-194.94545650677125
LD,2025-06-08,-4.92719184480613,Daily NEE,-199.87264835157737
LD,2025-06-09,-5.82323806973483,Daily NEE,-205.6958864213122
LD,2025-06-10,-4.3460371583672694,Daily NEE,-210.04192357967946
LD,2025-06-11,-5.669625408613121,Daily NEE,-215.71154898829258
LD,2025-06-12,-2.87933387394623,Daily NEE,-218.5908828622388
LD,2025-06-13,-4.02846147520508,Daily NEE,-222.6193443374439
LD,2025-06-14,-6.92295929439394,Daily NEE,-229.54230363183783
LD,2025-06-15,-4.51875074605183,Daily NEE,-234.06105437788966
LD,2025-06-16,-4.150980176728198,Daily NEE,-238.21203455461787
LD,2025-06-17,-4.24692483027983,Daily NEE,-242.4589593848977
LD,2025-06-18,3.0571722597315003,Daily NEE,-239.4017871251662
LD,2025-06-19,1.26150441154652,Daily NEE,-238.14028271361968
LD,2025-06-20,-2.3066805610096397,Daily NEE,-240.44696327462933
LD,2025-06-21,-1.7989444590319699,Daily NEE,-242.24590773366128
LD,2025-06-22,-2.608827696216,Daily NEE,-244.85473542987728
LD,2025-06-23,-2.7983230977947002,Daily NEE,-247.653058527672
LD,2025-06-24,-3.6495235529392005,Daily NEE,-251.3025820806112
LD,2025-06-25,0.8175520638548629,Daily NEE,-250.48503001675633
LD,2025-06-26,-5.3007674259254,Daily NEE,-255.7857974426817
LD,2025-06-27,-3.603586751210581,Daily NEE,-259.3893841938923
LD,2025-06-28,-2.7182311680371707,Daily NEE,-262.10761536192945
LD,2025-06-29,-4.365908488976899,Daily NEE,-266.47352385090636
LD,2025-06-30,-3.823124041536001,Daily NEE,-270.29664789244237
LD,2025-07-01,-4.74603654937447,Daily NEE,-275.04268444181685
LD,2025-07-02,-5.17769047955273,Daily NEE,-280.22037492136957
LD,2025-07-03,-3.7836287359955305,Daily NEE,-284.0040036573651
LD,2025-07-04,-5.2077857110504695,Daily NEE,-289.21178936841557
LD,2025-07-05,-5.338563362474111,Daily NEE,-294.5503527308897
LD,2025-07-06,-5.052955575806078,Daily NEE,-299.6033083066958
LD,2025-07-07,-3.6071085993664704,Daily NEE,-303.2104169060623
LD,2025-07-08,-6.2365758998053,Daily NEE,-309.4469928058676
LD,2025-07-09,-4.23385566726361,Daily NEE,-313.68084847313116
LD,2025-07-10,-6.040257190802081,Daily NEE,-319.72110566393326
LD,2025-07-11,-1.5253332911683397,Daily NEE,-321.2464389551016
LD,2025-07-12,-5.59810155579468,Daily NEE,-326.8445405108963
LD,2025-07-13,-6.168442057204489,Daily NEE,-333.0129825681008
LD,2025-07-14,-4.333613282193632,Daily NEE,-337.3465958502945
LD,2025-07-15,-2.9309277584685804,Daily NEE,-340.27752360876303
LD,2025-07-16,-5.0258123829244,Daily NEE,-345.30333599168745
LD,2025-07-17,-2.24367525503346,Daily NEE,-347.5470112467209
LD,2025-07-18,-2.4896407298853998,Daily NEE,-350.0366519766063
LD,2025-07-19,-1.1293628190704499,Daily NEE,-351.16601479567674
LD,2025-07-20,-3.4016576639389497,Daily NEE,-354.5676724596157
LD,2025-07-21,-3.27549802847427,Daily NEE,-357.84317048809
LD,2025-07-22,-3.86475877254857,Daily NEE,-361.70792926063854
LD,2025-07-23,-3.3700931232252693,Daily NEE,-365.0780223838638
LD,2025-07-24,-3.9493410252052796,Daily NEE,-369.0273634090691
LD,2025-07-25,-2.8960425798325593,Daily NEE,-371.92340598890166
LD,2025-07-26,-3.2120389521568797,Daily NEE,-375.13544494105855
LD,2025-07-27,-3.37561437132965,Daily NEE,-378.5110593123882
LD,2025-07-28,-4.913651719999891,Daily NEE,-383.42471103238813
LD,2025-07-29,-4.655153573002919,Daily NEE,-388.07986460539104
LD,2025-07-30,-2.8769190325411995,Daily NEE,-390.95678363793223
LD,2025-07-31,-2.94689407310238,Daily NEE,-393.9036777110346
LD,2025-08-01,-3.2441741841103404,Daily NEE,-397.147851895145
LD,2025-08-02,-3.6256390792010103,Daily NEE,-400.773490974346
LD,2025-08-03,-4.379408461669061,Daily NEE,-405.15289943601505
LD,2025-08-04,-5.01809565137156,Daily NEE,-410.1709950873866
LD,2025-08-05,-4.138680103682601,Daily NEE,-414.3096751910692
LD,2025-08-06,-2.73399063546687,Daily NEE,-417.043665826536
LD,2025-08-07,-3.0810117440813607,Daily NEE,-420.1246775706174
LD,2025-08-08,-3.38930386334171,Daily NEE,-423.5139814339591
LD,2025-08-09,-4.67575520205752,Daily NEE,-428.1897366360166
LD,2025-08-10,-4.400633202409501,Daily NEE,-432.5903698384261
LD,2025-08-11,-5.80822906790173,Daily NEE,-438.39859890632783
LD,2025-08-12,3.7955237984339205,Daily NEE,-434.6030751078939
LD,2025-08-13,0.036735089676990094,Daily NEE,-434.5663400182169
LD,2025-08-14,-1.9089135227453,Daily NEE,-436.4752535409622
LD,2025-08-15,-2.6996342345494,Daily NEE,-439.17488777551165
LD,2025-08-16,-1.11908674987344,Daily NEE,-440.29397452538507
LD,2025-08-17,-1.03446281794554,Daily NEE,-441.3284373433306
LD,2025-08-18,0.14292994015816204,Daily NEE,-441.18550740317244
LD,2025-08-19,3.6662733090617396,Daily NEE,-437.5192340941107
LD,2025-08-20,-0.43791297331137313,Daily NEE,-437.95714706742206
LD,2025-08-21,-1.7489903630826398,Daily NEE,-439.70613743050467
LD,2025-08-22,-3.85914484496957,Daily NEE,-443.56528227547426
LD,2025-08-23,-1.98659260468807,Daily NEE,-445.5518748801623
LD,2025-08-24,-2.1474121275474305,Daily NEE,-447.69928700770976
LD,2025-08-25,-3.4548578427791,Daily NEE,-451.1541448504889
LD,2025-08-26,-4.17461688064902,Daily NEE,-455.3287617311379
LD,2025-08-27,-5.199257101019871,Daily NEE,-460.5280188321578
LD,2025-08-28,-2.8648418512608598,Daily NEE,-463.39286068341863
LD,2025-08-29,-3.4244368206836997,Daily NEE,-466.8172975041023
LD,2025-08-30,-3.747333793148911,Daily NEE,-470.56463129725125
LD,2025-08-31,-4.1600651542568,Daily NEE,-474.72469645150807
LD,2025-09-01,-4.393580667991149,Daily NEE,-479.1182771194992
LD,2025-09-02,-5.13815875289734,Daily NEE,-484.25643587239654
LD,2025-09-03,0.345722950972885,Daily NEE,-483.9107129214236
LD,2025-09-04,-3.09469150251302,Daily NEE,-487.0054044239366
LD,2025-09-05,-2.5728746793908295,Daily NEE,-489.5782791033275
LD,2025-09-06,-1.5724475461100902,Daily NEE,-491.15072664943756
LD,2025-09-07,-3.6836932060285204,Daily NEE,-494.8344198554661
LD,2025-09-08,-4.131801695740181,Daily NEE,-498.9662215512063
LD,2025-09-09,-4.17912446021228,Daily NEE,-503.14534601141855
LD,2025-09-10,-3.08486975651827,Daily NEE,-506.23021576793684
LD,2025-09-11,-3.11558896830778,Daily NEE,-509.34580473624465
LD,2025-09-12,-3.2106753092541793,Daily NEE,-512.5564800454988
LD,2025-09-13,-3.3204619136797393,Daily NEE,-515.8769419591786
LD,2025-09-14,-2.9485155547182,Daily NEE,-518.8254575138968
LD,2025-09-15,-1.5318473981244896,Daily NEE,-520.3573049120213
LD,2025-09-16,-1.7794837157209198,Daily NEE,-522.1367886277422
LD,2025-09-17,-1.6532141526246598,Daily NEE,-523.7900027803669
LD,2025-09-18,-2.1670969973075107,Daily NEE,-525.9570997776744
LD,2025-09-19,-1.8934205467548,Daily NEE,-527.8505203244292
LD,2025-09-20,-0.5687074623718792,Daily NEE,-528.4192277868011
LD,2025-09-21,1.5303719627187202,Daily NEE,-526.8888558240824
LD,2025-09-22,1.0015523953131498,Daily NEE,-525.8873034287692
LD,2025-09-23,0.40881959201669305,Daily NEE,-525.4784838367525
LD,2025-09-24,1.7476240928042195,Daily NEE,-523.7308597439483
LD,2025-09-25,1.06084106660516,Daily NEE,-522.6700186773431
LD,2025-09-26,-0.7602339827231999,Daily NEE,-523.4302526600663
LD,2025-09-27,0.7258634675629949,Daily NEE,-522.7043891925033
LD,2025-09-28,-1.37072073290523,Daily NEE,-524.0751099254086
LD,2025-09-29,-2.8669485691905994,Daily NEE,-526.9420584945992
LD,2025-09-30,-2.4836544667737996,Daily NEE,-529.425712961373
LD,2025-10-01,-2.19557344423267,Daily NEE,-531.6212864056057
LD,2025-10-02,-2.8112961241896293,Daily NEE,-534.4325825297954
LD,2025-10-03,-2.1787208034561103,Daily NEE,-536.6113033332515
LD,2025-10-04,-2.13995469361773,Daily NEE,-538.7512580268692
LD,2025-10-05,-2.8835163851982597,Daily NEE,-541.6347744120675
LD,2025-10-06,-2.2205460432351503,Daily NEE,-543.8553204553026
LD,2025-10-07,-1.5090253222143197,Daily NEE,-545.364345777517
LD,2025-10-08,-2.7029334893645798,Daily NEE,-548.0672792668815
LD,2025-10-09,-1.1866303577942898,Daily NEE,-549.2539096246759
LD,2025-10-10,0.11238260378654301,Daily NEE,-549.1415270208894
LD,2025-10-11,-0.449318108581365,Daily NEE,-549.5908451294707
LD,2025-10-12,-1.2749755266665304,Daily NEE,-550.8658206561372
LD,2025-10-13,-1.82436728515327,Daily NEE,-552.6901879412904
LD,2025-10-14,-1.9102825773714,Daily NEE,-554.6004705186618
LD,2025-10-15,-0.8451395350551771,Daily NEE,-555.445610053717
LD,2025-10-16,-0.4333690933863461,Daily NEE,-555.8789791471033
LD,2025-10-17,-0.32760760189283106,Daily NEE,-556.2065867489962
LD,2025-10-18,0.9192565699771789,Daily NEE,-555.287330179019
LD,2025-10-19,0.6901512400471339,Daily NEE,-554.5971789389719
LD,2025-10-20,-0.5730714128187352,Daily NEE,-555.1702503517906
LD,2025-10-21,0.65840287181258494,Daily NEE,-554.5118474799781
LD,2025-10-22,2.214091717924971,Daily NEE,-552.2977557620532
LD,2025-10-23,2.8620951795360097,Daily NEE,-549.4356605825171
LD,2025-10-24,-0.32791616480917807,Daily NEE,-549.7635767473263
LD,2025-10-25,0.13693860586318402,Daily NEE,-549.6266381414631
LD,2025-10-26,-0.660047579353594,Daily NEE,-550.2866857208166
LD,2025-10-27,-0.39120914268575496,Daily NEE,-550.6778948635024
LD,2025-10-28,0.23027672812866598,Daily NEE,-550.4476181353738
LD,2025-10-29,0.5979149903056299,Daily NEE,-549.8497031450681
LD,2025-10-30,-0.696229444546511,Daily NEE,-550.5459325896146
LD,2025-10-31,1.4377986498580897,Daily NEE,-549.1081339397565
LD,2025-11-01,70.47883854103499,Daily NEE; Harvested-fruit export,-478.6292953987215
LD,2025-11-02,0.820286033595349,Daily NEE,-477.8090093651262
LD,2025-11-03,0.48407753951236404,Daily NEE,-477.3249318256138
LD,2025-11-04,0.655095562262904,Daily NEE,-476.66983626335093
LD,2025-11-05,0.881254318700521,Daily NEE,-475.7885819446504
LD,2025-11-06,-0.33537473904041204,Daily NEE,-476.1239566836908
LD,2025-11-07,1.62298851045992,Daily NEE,-474.50096817323083
LD,2025-11-08,1.21497553046118,Daily NEE,-473.28599264276966
LD,2025-11-09,0.713501874141986,Daily NEE,-472.5724907686277
LD,2025-11-10,0.9525323097308168,Daily NEE,-471.61995845889686
LD,2025-11-11,0.9111193045141961,Daily NEE,-470.70883915438264
LD,2025-11-12,0.9412677192866089,Daily NEE,-469.76757143509604
LD,2025-11-13,0.2823709637947502,Daily NEE,-469.4852004713013
LD,2025-11-14,0.48189563964887006,Daily NEE,-469.00330483165243
LD,2025-11-15,2.4328136874511994,Daily NEE,-466.57049114420124
LD,2025-11-16,1.12585262543217,Daily NEE,-465.44463851876907
LD,2025-11-17,0.5451915683350881,Daily NEE,-464.89944695043397
LD,2025-11-18,1.4105243318269398,Daily NEE,-463.48892261860703
LD,2025-11-19,0.8752555593215802,Daily NEE,-462.61366705928543
LD,2025-11-20,3.9667268720676905,Daily NEE,-458.64694018721775
LD,2025-11-21,1.7380346083725597,Daily NEE,-456.9089055788452
LD,2025-11-22,1.14156136937729,Daily NEE,-455.76734420946786
LD,2025-11-23,0.8947625679289548,Daily NEE,-454.8725816415389
LD,2025-11-24,1.2470895513912401,Daily NEE,-453.62549209014765
LD,2025-11-25,2.5269120750812397,Daily NEE,-451.09858001506643
LD,2025-11-26,3.7781205898654604,Daily NEE,-447.32045942520097
LD,2025-11-27,2.60232363459007,Daily NEE,-444.7181357906109
LD,2025-11-28,2.1962522923703998,Daily NEE,-442.5218834982405
LD,2025-11-29,1.7232557343615602,Daily NEE,-440.798627763879
LD,2025-11-30,1.84083248017981,Daily NEE,-438.95779528369917
LD,2025-12-01,2.37799395546468,Daily NEE,-436.5798013282345
LD,2025-12-02,1.8122928124108,Daily NEE,-434.7675085158237
LD,2025-12-03,1.1632033043280001,Daily NEE,-433.60430521149567
LD,2025-12-04,1.6510887449817704,Daily NEE,-431.9532164665139
LD,2025-12-05,1.18433009833525,Daily NEE,-430.76888636817864
LD,2025-12-06,1.5636000106054297,Daily NEE,-429.2052863575732
LD,2025-12-07,1.9198414709197198,Daily NEE,-427.28544488665347
LD,2025-12-08,2.80887449512691,Daily NEE,-424.47657039152654
LD,2025-12-09,3.11579238118604,Daily NEE,-421.3607780103405
LD,2025-12-10,1.6421733216957903,Daily NEE,-419.7186046886447
LD,2025-12-11,1.33207033330248,Daily NEE,-418.38653435534223
LD,2025-12-12,2.00926381596779,Daily NEE,-416.3772705393744
LD,2025-12-13,1.3648638644588602,Daily NEE,-415.01240667491555
LD,2025-12-14,1.1365565398024502,Daily NEE,-413.8758501351131
LD,2025-12-15,1.09213697283731,Daily NEE,-412.78371316227583
LD,2025-12-16,0.9483158098206249,Daily NEE,-411.83539735245523
LD,2025-12-17,1.72670783320896,Daily NEE,-410.1086895192463
LD,2025-12-18,1.73903231034101,Daily NEE,-408.36965720890527
LD,2025-12-19,1.2080159613604002,Daily NEE,-407.1616412475449
LD,2025-12-20,0.8793954335290033,Daily NEE,-406.2822458140159
LD,2025-12-21,1.22491727642834,Daily NEE,-405.0573285375875
LD,2025-12-22,0.9980884136924911,Daily NEE,-404.05924012389505
LD,2025-12-23,1.0431992834155996,Daily NEE,-403.01604084047943
LD,2025-12-24,1.0093647501448395,Daily NEE,-402.0066760903346
LD,2025-12-25,2.0782478193907097,Daily NEE,-399.9284282709439
LD,2025-12-26,3.6104973907379305,Daily NEE,-396.317930880206
LD,2025-12-27,0.905944808191052,Daily NEE,-395.41198607201494
LD,2025-12-28,1.93482816192813,Daily NEE,-393.4771579100868
LD,2025-12-29,2.3386558586971997,Daily NEE,-391.1385020513896
LD,2025-12-30,1.2511947455600596,Daily NEE,-389.88730730582955
LD,2025-12-31,1.9694611870509096,Daily NEE,-387.91784611877864
MD,2023-12-31,0,Starting value,0
MD,2024-01-01,0.2852295999768001,Daily NEE,0.2852295999768001
MD,2024-01-02,0.30555387648,Daily NEE,0.5907834764568001
MD,2024-01-03,0.572737938826528,Daily NEE,1.163521415283328
MD,2024-01-04,0.4185691636320001,Daily NEE,1.5820905789153281
MD,2024-01-05,0.459169603540142,Daily NEE,2.04126018245547
MD,2024-01-06,0.25741598229000007,Daily NEE,2.29867616474547
MD,2024-01-07,0.0440687113783014,Daily NEE,2.3427448761237715
MD,2024-01-08,0.511835581224,Daily NEE,2.8545804573477715
MD,2024-01-09,0.5266499371218532,Daily NEE,3.3812303944696245
MD,2024-01-10,0.47801026561474513,Daily NEE,3.8592406600843696
MD,2024-01-11,0.889803531277121,Daily NEE,4.749044191361491
MD,2024-01-12,1.4449650278903998,Daily NEE,6.194009219251891
MD,2024-01-13,1.6074557687304,Daily NEE,7.801464987982291
MD,2024-01-14,1.0952460409464,Daily NEE,8.89671102892869
MD,2024-01-15,0.7317008314639201,Daily NEE,9.62841186039261
MD,2024-01-16,0.8130549556080001,Daily NEE,10.441466816000611
MD,2024-01-17,0.7791559523511431,Daily NEE,11.220622768351754
MD,2024-01-18,0.708329023958419,Daily NEE,11.928951792310173
MD,2024-01-19,1.0641402929076798,Daily NEE,12.993092085217853
MD,2024-01-20,1.0963294932132,Daily NEE,14.089421578431054
MD,2024-01-21,0.9975351823631999,Daily NEE,15.086956760794253
MD,2024-01-22,0.8257598723520002,Daily NEE,15.912716633146253
MD,2024-01-23,14.6137834137377,Daily NEE,30.526500046883953
MD,2024-01-24,1.9308218791377698,Daily NEE,32.45732192602172
MD,2024-01-25,0.5713089135896101,Daily NEE,33.02863083961133
MD,2024-01-26,2.83782752240817,Daily NEE,35.8664583620195
MD,2024-01-27,0.6635638144751509,Daily NEE,36.530022176494654
MD,2024-01-28,0.3214889785402701,Daily NEE,36.85151115503493
MD,2024-01-29,0.4285318652322081,Daily NEE,37.28004302026714
MD,2024-01-30,0.7418838294719999,Daily NEE,38.02192684973914
MD,2024-01-31,0.6621032675519999,Daily NEE,38.68403011729114
MD,2024-02-01,0.6361190228868,Daily NEE,39.32014914017794
MD,2024-02-02,1.3209528928715402,Daily NEE,40.64110203304948
MD,2024-02-03,0.7032389048030219,Daily NEE,41.3443409378525
MD,2024-02-04,-0.21904478705606806,Daily NEE,41.12529615079643
MD,2024-02-05,-0.17197616652698103,Daily NEE,40.95331998426945
MD,2024-02-06,-0.0980213595338036,Daily NEE,40.855298624735646
MD,2024-02-07,0.12193304503402301,Daily NEE,40.977231669769665
MD,2024-02-08,0.8687510232480002,Daily NEE,41.84598269301767
MD,2024-02-09,3.8856179601,Daily NEE,45.73160065311767
MD,2024-02-10,0.9181829562552,Daily NEE,46.64978360937287
MD,2024-02-11,0.221154403658793,Daily NEE,46.87093801303166
MD,2024-02-12,-0.21976013845429707,Daily NEE,46.651177874577364
MD,2024-02-13,0.22004152149488299,Daily NEE,46.87121939607225
MD,2024-02-14,-0.09749784193604641,Daily NEE,46.7737215541362
MD,2024-02-15,1.9494404156466498,Daily NEE,48.72316196978285
MD,2024-02-16,1.41978585938578,Daily NEE,50.142947829168634
MD,2024-02-17,0.6305648301027269,Daily NEE,50.77351265927136
MD,2024-02-18,0.9724522769999999,Daily NEE,51.74596493627136
MD,2024-02-19,0.5266084948878981,Daily NEE,52.27257343115926
MD,2024-02-20,0.4228598243400741,Daily NEE,52.69543325549933
MD,2024-02-21,1.6001724989389101,Daily NEE,54.29560575443824
MD,2024-02-22,0.291109020327599,Daily NEE,54.58671477476584
MD,2024-02-23,0.46212605983403504,Daily NEE,55.04884083459987
MD,2024-02-24,-0.9309997880748001,Daily NEE,54.11784104652507
MD,2024-02-25,-0.45172231632000004,Daily NEE,53.66611873020507
MD,2024-02-26,-0.114475762317608,Daily NEE,53.55164296788746
MD,2024-02-27,0.4061015359790541,Daily NEE,53.957744503866515
MD,2024-02-28,2.0034047538272404,Daily NEE,55.961149257693755
MD,2024-02-29,-0.3702539029914,Daily NEE,55.590895354702354
MD,2024-03-01,-0.197723703354151,Daily NEE,55.393171651348204
MD,2024-03-02,-0.5863707732803489,Daily NEE,54.806800878067854
MD,2024-03-03,-0.341760117948341,Daily NEE,54.465040760119514
MD,2024-03-04,0.5866145686506479,Daily NEE,55.05165532877016
MD,2024-03-05,1.09198706259393,Daily NEE,56.14364239136409
MD,2024-03-06,-0.620305353167442,Daily NEE,55.52333703819665
MD,2024-03-07,0.24390459072000004,Daily NEE,55.76724162891665
MD,2024-03-08,2.80803554810084,Daily NEE,58.57527717701749
MD,2024-03-09,-0.102433480584506,Daily NEE,58.47284369643298
