site,DateTime,NEE_raw,NEE_lag,NEE_lead,Rg,Tair,Ustar,qc_co2_flux,signal_strength,wind_dir,decision,reason
MD,3/5/24 1:00,12.45604,17.488879999999998,15.71827,0,13.708000000000027,0.311631,1,71,315.685,keep,modest positive nighttime NEE (12.46); supported by positive immediate neighbors (17.49/15.72); belongs to a positive candidate episode of approximately 3 half-hours; signal strength is acceptable (71); plot context is consistent enough with plausible nighttime respiration to retain provisionally.
MD,3/5/24 1:30,15.71827,12.45604,-32.64374,0,12.958000000000027,0.287191,1,66,334.983,keep,modest positive nighttime NEE (15.72); sign reversal in immediate neighbors (12.46/-32.64); belongs to a positive candidate episode of approximately 3 half-hours; signal strength is acceptable (66); plot context is consistent enough with plausible nighttime respiration to retain provisionally.
MD,3/5/24 4:00,32.1516,-0.58476,-12.20195,0,8.850999999999999,0.17209,2,35,79.2048,keep,"large positive nighttime NEE (32.15); isolated between negative neighbors (-0.58/-12.20); appears as a single threshold-exceeding event; signal strength is low (35); QC flag 2 adds concern; u*=0.172 is at/below the provisional 0.19 review aid, so the selected U50 workflow should make the final turbulence screen; plot context is consistent enough with plausible nighttime respiration to retain provisionally."
MD,3/5/24 23:30,25.60656,63.9775,-4.59939,0,6.081000000000017,0.398893,1,58,73.9543,remove,large positive nighttime NEE (25.61); sign reversal in immediate neighbors (63.98/-4.60); belongs to a positive candidate episode of approximately 2 half-hours; signal strength is marginal (58); large positive excursion follows a much larger spike and reverses negative immediately afterward.
MD,3/8/24 18:00,22.047600000000003,-10.122364,13.41629,9.09618,5.837000000000046,0.428251,1,48,69.2427,keep,moderate positive nighttime NEE (22.05); sign reversal in immediate neighbors (-10.12/13.42); belongs to a positive candidate episode of approximately 3 half-hours; signal strength is marginal (48); plot context is consistent enough with plausible nighttime respiration to retain provisionally.
MD,3/8/24 18:30,13.41629,22.047600000000003,63.361005,4.29525,5.8799999999999955,0.41813,1,47,65.5701,keep,modest positive nighttime NEE (13.42); supported by positive immediate neighbors (22.05/63.36); belongs to a positive candidate episode of approximately 3 half-hours; signal strength is marginal (47); plot context is consistent enough with plausible nighttime respiration to retain provisionally.
MD,3/8/24 22:00,19.494904,-13.470321,13.32361,0,4.819000000000017,0.387445,0,39,19.2257,remove,moderate positive nighttime NEE (19.49); sign reversal in immediate neighbors (-13.47/13.32); belongs to a positive candidate episode of approximately 2 half-hours; signal strength is low (39); combined magnitude and context are more consistent with an artifact or unstable flux episode.
MD,3/8/24 22:30,13.32361,19.494904,8.125689999999999,0,4.621000000000038,0.408795,1,37,23.9847,remove,modest positive nighttime NEE (13.32); immediate neighbors are below the review threshold (19.49/8.13); belongs to a positive candidate episode of approximately 2 half-hours; signal strength is low (37); combined magnitude and context are more consistent with an artifact or unstable flux episode.
MD,3/8/24 23:30,21.839688000000002,8.125689999999999,-14.0083,0,4.545000000000016,0.388458,1,42,357.694,remove,moderate positive nighttime NEE (21.84); sign reversal in immediate neighbors (8.13/-14.01); appears as a single threshold-exceeding event; signal strength is low (42); combined magnitude and context are more consistent with an artifact or unstable flux episode.
MD,3/9/24 7:30,16.767918,5.11032,-14.63447,5.71144,0.7560000000000286,0.547694,1,53,317.126,remove,moderate positive nighttime NEE (16.77); sign reversal in immediate neighbors (5.11/-14.63); appears as a single threshold-exceeding event; signal strength is marginal (53); combined magnitude and context are more consistent with an artifact or unstable flux episode.
MD,3/14/24 3:30,42.361909999999995,10.98959,-8.04778,0,9.822000000000003,0.194014,1,81,32.278,remove,very large positive nighttime NEE (42.36); sign reversal in immediate neighbors (10.99/-8.05); appears as a single threshold-exceeding event; signal strength is acceptable (81); u*=0.194 is close to the provisional review aid; combined magnitude and context are more consistent with an artifact or unstable flux episode.
MD,3/14/24 20:00,22.149695,2.5787100000000005,-53.5388,0.744743,6.677000000000021,0.439962,0,39,40.3721,remove,moderate positive nighttime NEE (22.15); sign reversal in immediate neighbors (2.58/-53.54); appears as a single threshold-exceeding event; the six-hour plot contains 1 flux value(s) with |NEE| > 80; signal strength is low (39); combined magnitude and context are more consistent with an artifact or unstable flux episode.
MD,3/14/24 21:00,12.753910000000001,-53.5388,23.42848,0,6.716000000000008,0.289651,0,40,29.5946,remove,modest positive nighttime NEE (12.75); sign reversal in immediate neighbors (-53.54/23.43); belongs to a positive candidate episode of approximately 2 half-hours; the six-hour plot contains 1 flux value(s) with |NEE| > 80; signal strength is low (40); candidate occurs in an unstable sign-reversing episode with low signal.
MD,3/14/24 21:30,23.42848,12.753910000000001,-1.68111,0,6.747000000000014,0.390202,1,42,15.6526,remove,moderate positive nighttime NEE (23.43); sign reversal in immediate neighbors (12.75/-1.68); belongs to a positive candidate episode of approximately 2 half-hours; signal strength is low (42); two-point positive episode is embedded in strong sign reversals and low signal.
MD,3/21/24 2:30,22.452185,5.016147,12.434503,6.41758e-4,-7.764,0.542363,0,100,224.801,keep,"moderate positive nighttime NEE (22.45); immediate neighbors are below the review threshold (5.02/12.43); belongs to a positive candidate episode of approximately 6 half-hours; signal strength is acceptable (100); part of a sustained positive nighttime episode with excellent signal, QC 0, and no isolated spike at the candidate."
MD,3/21/24 3:00,12.434503,22.452185,23.769321,6.06749e-4,-7.531,0.57956,0,100,240.364,keep,modest positive nighttime NEE (12.43); supported by positive immediate neighbors (22.45/23.77); belongs to a positive candidate episode of approximately 6 half-hours; signal strength is acceptable (100); plot context is consistent enough with plausible nighttime respiration to retain provisionally.
MD,3/21/24 3:30,23.769321,12.434503,21.326991,5.49304e-4,-7.496,0.62159,0,100,227.139,keep,moderate positive nighttime NEE (23.77); supported by positive immediate neighbors (12.43/21.33); belongs to a positive candidate episode of approximately 6 half-hours; signal strength is acceptable (100); part of a sustained positive nighttime episode with excellent signal and QC 0.
MD,3/21/24 4:00,21.326991,23.769321,12.521917,5.32786e-4,-7.329,0.630405,0,100,228.331,keep,moderate positive nighttime NEE (21.33); supported by positive immediate neighbors (23.77/12.52); belongs to a positive candidate episode of approximately 6 half-hours; signal strength is acceptable (100); part of a sustained positive nighttime episode with excellent signal and QC 0.
MD,3/21/24 4:30,12.521917,21.326991,18.605411,5.16513e-4,-7.717,0.580608,0,100,242.816,keep,modest positive nighttime NEE (12.52); supported by positive immediate neighbors (21.33/18.61); belongs to a positive candidate episode of approximately 6 half-hours; signal strength is acceptable (100); plot context is consistent enough with plausible nighttime respiration to retain provisionally.
MD,3/21/24 5:00,18.605411,12.521917,1.363548,2.89691e-4,-7.637,0.667304,0,100,250.404,keep,moderate positive nighttime NEE (18.61); immediate neighbors are below the review threshold (12.52/1.36); belongs to a positive candidate episode of approximately 6 half-hours; signal strength is acceptable (100); trailing member of a sustained positive nighttime episode with excellent signal and QC 0.
MD,3/26/24 2:00,18.606949999999998,-2.733366,-34.45596,0,14.293000000000006,0.24507,1,90,148.049,remove,moderate positive nighttime NEE (18.61); isolated between negative neighbors (-2.73/-34.46); appears as a single threshold-exceeding event; the six-hour plot contains 1 flux value(s) with |NEE| > 80; signal strength is acceptable (90); combined magnitude and context are more consistent with an artifact or unstable flux episode.
MD,3/26/24 4:00,16.39,-7.213914,86.52055,0,9.670000000000016,0.402752,0,58,154.041,remove,moderate positive nighttime NEE (16.39); sign reversal in immediate neighbors (-7.21/86.52); belongs to a positive candidate episode of approximately 2 half-hours; the six-hour plot contains 2 flux value(s) with |NEE| > 80; signal strength is marginal (58); combined magnitude and context are more consistent with an artifact or unstable flux episode.
MD,3/26/24 9:00,14.556980000000001,-21.11127,67.65886,7.26895,8.887,0.963657,1,63,159.304,remove,modest positive nighttime NEE (14.56); sign reversal in immediate neighbors (-21.11/67.66); belongs to a positive candidate episode of approximately 3 half-hours; the six-hour plot contains 2 flux value(s) with |NEE| > 80; signal strength is acceptable (63); combined magnitude and context are more consistent with an artifact or unstable flux episode.
MD,11/1/24 4:30,14.43827,-6.5387,2.57787,0,6.063000000000045,0.410129,1,76,275.911,keep,modest positive nighttime NEE (14.44); sign reversal in immediate neighbors (-6.54/2.58); appears as a single threshold-exceeding event; signal strength is acceptable (76); plot context is consistent enough with plausible nighttime respiration to retain provisionally.
MD,11/2/24 3:00,14.996080000000001,3.848094,29.129600000000003,0,-1.3,0.0321587,2,43,115.553,keep,"modest positive nighttime NEE (15.00); immediate neighbors are below the review threshold (3.85/29.13); belongs to a positive candidate episode of approximately 2 half-hours; signal strength is low (43); QC flag 2 adds concern; u*=0.032 is at/below the provisional 0.19 review aid, so the selected U50 workflow should make the final turbulence screen; plot context is consistent enough with plausible nighttime respiration to retain provisionally."
MD,11/2/24 3:30,29.129600000000003,14.996080000000001,2.4107700000000003,0,-0.745,0.0666245,2,38,135.375,keep,"large positive nighttime NEE (29.13); immediate neighbors are below the review threshold (15.00/2.41); belongs to a positive candidate episode of approximately 2 half-hours; signal strength is low (38); QC flag 2 adds concern; u*=0.067 is at/below the provisional 0.19 review aid, so the selected U50 workflow should make the final turbulence screen; plot context is consistent enough with plausible nighttime respiration to retain provisionally."
MD,11/3/24 20:00,20.319399999999998,5.483560000000001,14.380279999999999,0,11.466000000000008,0.793373,1,86,128.705,keep,moderate positive nighttime NEE (20.32); immediate neighbors are below the review threshold (5.48/14.38); belongs to a positive candidate episode of approximately 3 half-hours; signal strength is acceptable (86); plot context is consistent enough with plausible nighttime respiration to retain provisionally.
MD,11/3/24 20:30,14.380279999999999,20.319399999999998,18.34535,0,10.492000000000019,0.622844,2,78,140.237,keep,"modest positive nighttime NEE (14.38); supported by positive immediate neighbors (20.32/18.35); belongs to a positive candidate episode of approximately 3 half-hours; signal strength is acceptable (78); QC flag 2 adds concern; the evidence remains mixed, but part of a pattern."
MD,11/3/24 21:00,18.34535,14.380279999999999,-1.89294,0,10.861000000000047,0.68348,2,90,132.754,keep,moderate positive nighttime NEE (18.35); sign reversal in immediate neighbors (14.38/-1.89); belongs to a positive candidate episode of approximately 3 half-hours; signal strength is acceptable (90); QC flag 2 adds concern; the evidence remains mixed and part of a pattern.
MD,11/3/24 22:30,19.13592,7.966145,24.415713,0,11.241000000000042,0.660983,0,81,133.463,keep,moderate positive nighttime NEE (19.14); immediate neighbors are below the review threshold (7.97/24.42); belongs to a positive candidate episode of approximately 2 half-hours; signal strength is acceptable (81); plot context is consistent enough with plausible nighttime respiration to retain provisionally.
MD,11/3/24 23:00,24.415713,19.13592,-22.51626,0,11.555000000000007,0.610692,1,74,139.396,keep,moderate positive nighttime NEE (24.42); sign reversal in immediate neighbors (19.14/-22.52); belongs to a positive candidate episode of approximately 2 half-hours; signal strength is acceptable (74); plot context is consistent enough with plausible nighttime respiration to retain provisionally.
MD,11/4/24 3:00,13.249460000000001,2.948569,1.07525,0,11.55600000000004,0.424907,1,74,147.986,keep,modest positive nighttime NEE (13.25); immediate neighbors are below the review threshold (2.95/1.08); appears as a single threshold-exceeding event; signal strength is acceptable (74); plot context is consistent enough with plausible nighttime respiration to retain provisionally.
MD,11/4/24 7:00,15.282002,8.235321,-0.14522,3.43931e-4,15.043000000000006,0.454011,2,71,191.453,remove,"modest positive nighttime NEE (15.28); sign reversal in immediate neighbors (8.24/-0.15); appears as a single threshold-exceeding event; signal strength is acceptable (71); QC flag 2 adds concern; the evidence remains mixed, but is incoherent."
MD,11/5/24 5:00,28.898699999999998,-0.730066,15.468715,0,16.95500000000004,0.44019200000000003,1,69,190.142,remove,large positive nighttime NEE (28.90); sign reversal in immediate neighbors (-0.73/15.47); belongs to a positive candidate episode of approximately 2 half-hours; signal strength is acceptable (69); large isolated positive excursion followed by a strong negative reversal.
MD,11/5/24 5:30,15.468715,28.898699999999998,-20.41456,0,16.91500000000002,0.586949,1,65,177.466,keep,modest positive nighttime NEE (15.47); sign reversal in immediate neighbors (28.90/-20.41); belongs to a positive candidate episode of approximately 2 half-hours; signal strength is acceptable (65); plot context is consistent enough with plausible nighttime respiration to retain provisionally.
MD,11/5/24 8:00,20.179779999999997,-3.925877,15.979571,1.83357,16.670000000000016,0.528808,1,70,194.705,keep,moderate positive nighttime NEE (20.18); sign reversal in immediate neighbors (-3.93/15.98); belongs to a positive candidate episode of approximately 2 half-hours; signal strength is acceptable (70); plot context is consistent enough with plausible nighttime respiration to retain provisionally.
MD,11/5/24 8:30,15.979571,20.179779999999997,10.787737199999999,6.67235,16.67500000000001,0.580024,0,77,195.551,keep,modest positive nighttime NEE (15.98); immediate neighbors are below the review threshold (20.18/10.79); belongs to a positive candidate episode of approximately 2 half-hours; signal strength is acceptable (77); plot context is consistent enough with plausible nighttime respiration to retain provisionally.
MD,11/5/24 17:30,16.00937,-7.03599,-15.71145,1.82115,18.140000000000043,0.546177,1,67,188.055,remove,moderate positive nighttime NEE (16.01); isolated between negative neighbors (-7.04/-15.71); appears as a single threshold-exceeding event; signal strength is acceptable (67); combined magnitude and context are more consistent with an artifact or unstable flux episode.
MD,11/5/24 20:00,30.640750999999998,3.5245900000000003,-29.212183,0,17.04400000000004,0.539819,0,66,189.219,remove,large positive nighttime NEE (30.64); sign reversal in immediate neighbors (3.52/-29.21); appears as a single threshold-exceeding event; signal strength is acceptable (66); combined magnitude and context are more consistent with an artifact or unstable flux episode.
MD,11/5/24 21:00,24.18233,-29.212183,13.414705,0,16.759000000000015,0.639124,1,69,238.421,keep,moderate positive nighttime NEE (24.18); sign reversal in immediate neighbors (-29.21/13.41); belongs to a positive candidate episode of approximately 2 half-hours; signal strength is acceptable (69); plot context is consistent enough with plausible nighttime respiration to retain provisionally.
MD,11/5/24 21:30,13.414705,24.18233,-11.53387,0,15.795000000000016,0.569636,0,67,231.852,keep,modest positive nighttime NEE (13.41); sign reversal in immediate neighbors (24.18/-11.53); belongs to a positive candidate episode of approximately 2 half-hours; signal strength is acceptable (67); plot context is consistent enough with plausible nighttime respiration to retain provisionally.
MD,11/13/24 21:30,30.57364,11.54043,4.59271,0,7.733000000000004,0.544991,1,80,134.864,remove,large positive nighttime NEE (30.57); immediate neighbors are below the review threshold (11.54/4.59); appears as a single threshold-exceeding event; signal strength is acceptable (80); combined magnitude and context are more consistent with an artifact or unstable flux episode.
MD,11/13/24 22:30,21.805229999999998,4.59271,12.835819999999998,7.93878e-5,7.360000000000014,0.240163,1,77,130.58,keep,moderate positive nighttime NEE (21.81); immediate neighbors are below the review threshold (4.59/12.84); belongs to a positive candidate episode of approximately 2 half-hours; signal strength is acceptable (77); plot context is consistent enough with plausible nighttime respiration to retain provisionally.
MD,11/13/24 23:00,12.835819999999998,21.805229999999998,-3.771977,0,6.3559999999999945,0.265288,1,68,124.808,keep,modest positive nighttime NEE (12.84); sign reversal in immediate neighbors (21.81/-3.77); belongs to a positive candidate episode of approximately 2 half-hours; signal strength is acceptable (68); plot context is consistent enough with plausible nighttime respiration to retain provisionally.
MD,11/14/24 0:00,13.245415000000001,-3.771977,16.3944151,2.01181e-4,5.722000000000037,0.367386,0,70,137.167,keep,modest positive nighttime NEE (13.25); sign reversal in immediate neighbors (-3.77/16.39); belongs to a positive candidate episode of approximately 2 half-hours; signal strength is acceptable (70); plot context is consistent enough with plausible nighttime respiration to retain provisionally.
MD,11/14/24 0:30,16.3944151,13.245415000000001,3.96049,3.20756e-4,5.7309999999999945,0.395115,1,71,120.313,keep,moderate positive nighttime NEE (16.39); immediate neighbors are below the review threshold (13.25/3.96); belongs to a positive candidate episode of approximately 2 half-hours; signal strength is acceptable (71); plot context is consistent enough with plausible nighttime respiration to retain provisionally.
MD,11/14/24 2:00,12.46658,-51.41585,24.792839999999998,5.47331e-5,5.710000000000036,0.437933,2,66,104.949,keep,"modest positive nighttime NEE (12.47); sign reversal in immediate neighbors (-51.42/24.79); belongs to a positive candidate episode of approximately 3 half-hours; signal strength is acceptable (66); QC flag 2 adds concern, but part of a pattern."
MD,11/14/24 2:30,24.792839999999998,12.46658,12.864225,0,5.6200000000000045,0.53649,1,65,103.952,keep,moderate positive nighttime NEE (24.79); supported by positive immediate neighbors (12.47/12.86); belongs to a positive candidate episode of approximately 3 half-hours; signal strength is acceptable (65); plot context is consistent enough with plausible nighttime respiration to retain provisionally.
MD,11/14/24 3:00,12.864225,24.792839999999998,-1.961433,0,5.571000000000026,0.46253,1,70,109.951,keep,modest positive nighttime NEE (12.86); sign reversal in immediate neighbors (24.79/-1.96); belongs to a positive candidate episode of approximately 3 half-hours; signal strength is acceptable (70); plot context is consistent enough with plausible nighttime respiration to retain provisionally.
MD,11/14/24 4:00,28.583830000000003,-1.961433,24.029850000000003,0,5.572000000000003,0.556013,0,66,109.845,remove,large positive nighttime NEE (28.58); sign reversal in immediate neighbors (-1.96/24.03); belongs to a positive candidate episode of approximately 2 half-hours; signal strength is acceptable (66); large positive excursion in a strongly sign-reversing context.
MD,11/14/24 4:30,24.029850000000003,28.583830000000003,7.01809,2.71201e-5,5.455000000000041,0.588426,1,54,106.5,keep,moderate positive nighttime NEE (24.03); immediate neighbors are below the review threshold (28.58/7.02); belongs to a positive candidate episode of approximately 2 half-hours; signal strength is marginal (54); plot context is consistent enough with plausible nighttime respiration to retain provisionally.
MD,11/14/24 5:30,14.310189000000001,7.01809,-4.53197,0,5.587000000000046,0.51661,1,52,107.95,keep,modest positive nighttime NEE (14.31); sign reversal in immediate neighbors (7.02/-4.53); appears as a single threshold-exceeding event; signal strength is marginal (52); plot context is consistent enough with plausible nighttime respiration to retain provisionally.
MD,11/14/24 7:00,42.767959999999995,-44.74802,0.61048792,3.67354e-5,5.6410000000000196,0.50143,1,49,111.456,remove,very large positive nighttime NEE (42.77); sign reversal in immediate neighbors (-44.75/0.61); appears as a single threshold-exceeding event; signal strength is marginal (49); combined magnitude and context are more consistent with an artifact or unstable flux episode.
MD,11/16/24 1:00,33.66006,1.8440619999999999,9.485481,0.00134811,7.455000000000041,0.0338249,1,100,332.447,keep,"large positive nighttime NEE (33.66); immediate neighbors are below the review threshold (1.84/9.49); appears as a single threshold-exceeding event; signal strength is acceptable (100); u*=0.034 is at/below the provisional 0.19 review aid, so the selected U50 workflow should make the final turbulence screen; plot context is consistent enough with plausible nighttime respiration to retain provisionally."
MD,11/16/24 3:30,12.86255,6.696625,2.10279,0.00146276,7.6650000000000205,0.211524,2,100,143.597,keep,modest positive nighttime NEE (12.86); immediate neighbors are below the review threshold (6.70/2.10); appears as a single threshold-exceeding event; signal strength is acceptable (100); QC flag 2 adds concern; u*=0.212 is close to the provisional review aid; modest positive nighttime value with excellent signal; u* is near the provisional review threshold.
MD,11/17/24 22:30,70.2241,5.888529999999999,36.2261,7.92644e-4,9.329000000000008,0.146894,1,34,257.151,keep,"very large positive nighttime NEE (70.22); immediate neighbors are below the review threshold (5.89/36.23); belongs to a positive candidate episode of approximately 2 half-hours; signal strength is low (34); u*=0.147 is at/below the provisional 0.19 review aid, so the selected U50 workflow should make the final turbulence screen; plot context is consistent enough with plausible nighttime respiration to retain provisionally."
MD,11/17/24 23:00,36.2261,70.2241,5.956297,9.88155e-4,9.07,0.176362,1,20,255.927,keep,"large positive nighttime NEE (36.23); immediate neighbors are below the review threshold (70.22/5.96); belongs to a positive candidate episode of approximately 2 half-hours; signal strength is very low (20); u*=0.176 is at/below the provisional 0.19 review aid, so the selected U50 workflow should make the final turbulence screen; plot context is consistent enough with plausible nighttime respiration to retain provisionally."
MD,11/18/24 3:30,19.924029,1.00012,7.214554000000001,0.00158578,5.722000000000037,0.101671,1,19,191.503,keep,"moderate positive nighttime NEE (19.92); immediate neighbors are below the review threshold (1.00/7.21); appears as a single threshold-exceeding event; signal strength is very low (19); u*=0.102 is at/below the provisional 0.19 review aid, so the selected U50 workflow should make the final turbulence screen; plot context is consistent enough with plausible nighttime respiration to retain provisionally."
MD,11/18/24 20:30,43.07655,-8.70248,40.07373,1.35601e-5,8.2960000000000491,0.466631,1,60,109.312,remove,very large positive nighttime NEE (43.08); sign reversal in immediate neighbors (-8.70/40.07); belongs to a positive candidate episode of approximately 2 half-hours; signal strength is acceptable (60); combined magnitude and context are more consistent with an artifact or unstable flux episode.
MD,11/18/24 21:00,40.07373,43.07655,-10.0532,0,8.297000000000025,0.52562,1,51,104.068,remove,very large positive nighttime NEE (40.07); sign reversal in immediate neighbors (43.08/-10.05); belongs to a positive candidate episode of approximately 2 half-hours; signal strength is marginal (51); combined magnitude and context are more consistent with an artifact or unstable flux episode.
MD,11/18/24 22:00,32.700808,-10.0532,2.130769,0,8.436000000000035,0.63103,2,62,112.856,remove,large positive nighttime NEE (32.70); sign reversal in immediate neighbors (-10.05/2.13); appears as a single threshold-exceeding event; signal strength is acceptable (62); QC flag 2 adds concern; combined magnitude and context are more consistent with an artifact or unstable flux episode.
MD,11/18/24 23:00,19.735409999999998,2.130769,1.3973000000000004,0,8.675000000000011,0.776159,1,67,113.465,remove,moderate positive nighttime NEE (19.74); immediate neighbors are below the review threshold (2.13/1.40); appears as a single threshold-exceeding event; signal strength is acceptable (67); the evidence remains mixed and looks like an unstable flux period
MD,11/19/24 4:00,16.425440000000002,2.316951,12.96648,2.92896e-4,9.788000000000011,0.78651,1,98,122.02,keep,moderate positive nighttime NEE (16.43); immediate neighbors are below the review threshold (2.32/12.97); belongs to a positive candidate episode of approximately 3 half-hours; signal strength is acceptable (98); plot context is consistent enough with plausible nighttime respiration to retain provisionally.
MD,11/19/24 4:30,12.96648,16.425440000000002,60.5683,9.2208e-5,9.934000000000026,0.771119,1,93,122.334,keep,modest positive nighttime NEE (12.97); supported by positive immediate neighbors (16.43/60.57); belongs to a positive candidate episode of approximately 3 half-hours; signal strength is acceptable (93); plot context is consistent enough with plausible nighttime respiration to retain provisionally.
MD,11/19/24 5:00,60.5683,12.96648,2.232048,0,10.006000000000029,0.735753,2,64,123.185,remove,very large positive nighttime NEE (60.57); immediate neighbors are below the review threshold (12.97/2.23); belongs to a positive candidate episode of approximately 3 half-hours; signal strength is acceptable (64); QC flag 2 adds concern; very large isolated positive spike with immediate return toward background flux.
MD,11/19/24 7:00,18.23041,-1.51765,-46.31322,0,10.68300000000005,0.76459,1,46,125.383,remove,moderate positive nighttime NEE (18.23); isolated between negative neighbors (-1.52/-46.31); appears as a single threshold-exceeding event; signal strength is marginal (46); combined magnitude and context are more consistent with an artifact or unstable flux episode.
MD,11/20/24 20:00,36.69399,3.0118818,7.3024700000000005,0,3.4740000000000464,0.798351,2,88,271.162,remove,large positive nighttime NEE (36.69); immediate neighbors are below the review threshold (3.01/7.30); appears as a single threshold-exceeding event; signal strength is acceptable (88); QC flag 2 adds concern; combined magnitude and context are more consistent with an artifact or unstable flux episode.
MD,11/20/24 21:30,18.779870000000003,1.24619,10.843122,0,3.011000000000024,0.44642,2,74,280.799,remove,moderate positive nighttime NEE (18.78); immediate neighbors are below the review threshold (1.25/10.84); appears as a single threshold-exceeding event; signal strength is acceptable (74); QC flag 2 adds concern; the evidence remains mixed andlooks to be an unstable flux period
MD,11/21/24 3:00,36.80908,-12.576912,4.7291,0,0.20100000000002183,0.391585,2,42,261.861,remove,large positive nighttime NEE (36.81); sign reversal in immediate neighbors (-12.58/4.73); appears as a single threshold-exceeding event; signal strength is low (42); QC flag 2 adds concern; combined magnitude and context are more consistent with an artifact or unstable flux episode.
MD,11/22/24 20:00,39.74171,-6.423923,5.51823,0,5.905,0.48977,2,90,331.828,remove,large positive nighttime NEE (39.74); sign reversal in immediate neighbors (-6.42/5.52); appears as a single threshold-exceeding event; signal strength is acceptable (90); QC flag 2 adds concern; combined magnitude and context are more consistent with an artifact or unstable flux episode.
MD,11/22/24 23:30,27.7501,-5.955867,4.17976,0,5.373000000000047,0.369716,1,93,322.031,remove,large positive nighttime NEE (27.75); sign reversal in immediate neighbors (-5.96/4.18); appears as a single threshold-exceeding event; signal strength is acceptable (93); combined magnitude and context are more consistent with an artifact or unstable flux episode.
MD,11/23/24 2:00,31.8357,1.3430699999999995,1.1318800000000002,0,5.2690000000000055,0.405559,1,69,316.956,remove,large positive nighttime NEE (31.84); immediate neighbors are below the review threshold (1.34/1.13); appears as a single threshold-exceeding event; signal strength is acceptable (69); combined magnitude and context are more consistent with an artifact or unstable flux episode.
MD,11/24/24 23:30,19.02015,5.464255,-21.78574,0,5.035000000000025,0.415974,1,90,100.422,keep,moderate positive nighttime NEE (19.02); sign reversal in immediate neighbors (5.46/-21.79); appears as a single threshold-exceeding event; signal strength is acceptable (90); plot context is consistent enough with plausible nighttime respiration to retain provisionally.
MD,11/25/24 2:00,41.25911,-0.02662,0.9469099999999999,0,4.344000000000051,0.441136,1,88,103.005,remove,very large positive nighttime NEE (41.26); sign reversal in immediate neighbors (-0.03/0.95); appears as a single threshold-exceeding event; signal strength is acceptable (88); combined magnitude and context are more consistent with an artifact or unstable flux episode.
MD,11/25/24 4:00,34.54511,-3.215038,-25.84534,0,4.350999999999999,0.516769,1,91,108.924,remove,large positive nighttime NEE (34.55); isolated between negative neighbors (-3.22/-25.85); appears as a single threshold-exceeding event; signal strength is acceptable (91); combined magnitude and context are more consistent with an artifact or unstable flux episode.
MD,11/25/24 22:30,13.997987,9.38959,9.45116,0,3.7139999999999986,0.59881,1,78,291.698,keep,modest positive nighttime NEE (14.00); immediate neighbors are below the review threshold (9.39/9.45); appears as a single threshold-exceeding event; signal strength is acceptable (78); plot context is consistent enough with plausible nighttime respiration to retain provisionally.
MD,11/25/24 23:30,24.147479999999998,9.45116,1.7449599999999998,0,3.583000000000027,0.684452,1,95,292.596,keep,"moderate positive nighttime NEE (24.15); immediate neighbors are below the review threshold (9.45/1.74); appears as a single threshold-exceeding event; signal strength is acceptable (95); the evidence remains mixed, but looks like an event"
MD,12/15/24 5:30,39.4107,NA,324.645,4.33674e-4,0.3509999999999991,0.753162,2,27,104.952,remove,large positive nighttime NEE (39.41); appears as a single threshold-exceeding event; the six-hour plot contains 1 flux value(s) with |NEE| > 80; signal strength is low (27); QC flag 2 adds concern; combined magnitude and context are more consistent with an artifact or unstable flux episode.
MD,12/15/24 8:00,23.3036,-73.9507,61.50302000000001,0.0674722,0.7909999999999968,0.498647,2,32,120.86,remove,moderate positive nighttime NEE (23.30); sign reversal in immediate neighbors (-73.95/61.50); belongs to a positive candidate episode of approximately 2 half-hours; the six-hour plot contains 1 flux value(s) with |NEE| > 80; signal strength is low (32); QC flag 2 adds concern; combined magnitude and context are more consistent with an artifact or unstable flux episode.
MD,12/15/24 17:00,18.37085,-1.964368,3.129359,5.74387,2.8420000000000414,0.201916,1,46,122.946,remove,moderate positive nighttime NEE (18.37); sign reversal in immediate neighbors (-1.96/3.13); appears as a single threshold-exceeding event; signal strength is marginal (46); u*=0.202 is close to the provisional review aid; the evidence remains mixed and appears to be a spike
MD,12/16/24 8:00,33.47197,-0.060187,-23.44451,0.0313207,5.909000000000049,0.4779,2,74,146.007,remove,large positive nighttime NEE (33.47); isolated between negative neighbors (-0.06/-23.44); appears as a single threshold-exceeding event; signal strength is acceptable (74); QC flag 2 adds concern; combined magnitude and context are more consistent with an artifact or unstable flux episode.
MD,12/16/24 9:30,17.822580000000002,-10.754912,-30.27872,5.97653,6.468000000000018,0.479154,1,59,151.192,remove,moderate positive nighttime NEE (17.82); isolated between negative neighbors (-10.75/-30.28); appears as a single threshold-exceeding event; signal strength is marginal (59); combined magnitude and context are more consistent with an artifact or unstable flux episode.
MD,12/16/24 18:30,36.684870000000004,10.74615,6.968445,0,6.895000000000039,0.626006,1,51,263.246,remove,large positive nighttime NEE (36.68); immediate neighbors are below the review threshold (10.75/6.97); appears as a single threshold-exceeding event; signal strength is marginal (51); combined magnitude and context are more consistent with an artifact or unstable flux episode.
MD,12/23/24 21:00,30.9452,-6.37786,1.80982,0,0.10300000000000864,0.262515,1,43,305.741,remove,large positive nighttime NEE (30.95); sign reversal in immediate neighbors (-6.38/1.81); appears as a single threshold-exceeding event; the six-hour plot contains 2 flux value(s) with |NEE| > 80; signal strength is low (43); combined magnitude and context are more consistent with an artifact or unstable flux episode.
